# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403636657.813555479049683,0.00323,0.00013,0.00029,0.00200,0.00071,0.00110,0.00746
1403636657.863555431365967,0.00329,0.00015,0.00014,0.00194,0.00000,0.00120,0.00672
1403636657.913555383682251,0.00257,0.00011,0.00034,0.00189,0.00002,0.00112,0.00607
1403636657.963555574417114,0.00273,0.00012,0.00026,0.00167,0.00408,0.00106,0.00991
1403636658.013555526733398,0.00282,0.00011,0.00018,0.00283,0.00458,0.00118,0.01168
1403636658.063555479049683,0.00243,0.00012,0.00023,0.00265,0.00037,0.00103,0.00682
1403636658.113555431365967,0.00283,0.00012,0.00030,0.00276,0.00071,0.00112,0.00783
1403636658.163555383682251,0.00202,0.00012,0.00098,0.00263,0.00250,0.00126,0.00952
1403636658.213555574417114,0.00451,0.00011,0.00025,0.00231,0.00000,0.00112,0.00830
1403636658.263555526733398,0.00264,0.00012,0.00165,0.00217,0.00198,0.00112,0.00968
1403636658.313555479049683,0.00207,0.00013,0.00028,0.00284,0.00008,0.00107,0.00647
1403636658.363555431365967,0.00228,0.00011,0.00071,0.00243,0.00205,0.00118,0.00877
1403636658.413555383682251,0.00288,0.00012,0.00165,0.00285,0.00061,0.00125,0.00936
1403636658.463555574417114,0.00286,0.00010,0.00002,0.00265,0.00000,0.00110,0.00674
1403636658.513555526733398,0.00223,0.00011,0.00123,0.00270,0.00111,0.00116,0.00854
1403636658.563555479049683,0.00280,0.00011,0.00183,0.00268,0.00001,0.00113,0.00855
1403636658.613555431365967,0.00221,0.00010,0.00025,0.00249,0.00000,0.00112,0.00618
1403636658.663555383682251,0.00294,0.00012,0.00070,0.00226,0.00248,0.00105,0.00955
1403636658.713555574417114,0.00290,0.00012,0.00038,0.00283,0.00000,0.00113,0.00735
1403636658.763555526733398,0.00225,0.00010,0.00147,0.00276,0.00138,0.00104,0.00899
1403636658.813555479049683,0.00220,0.00011,0.00089,0.00288,0.00000,0.00115,0.00723
1403636658.863555431365967,0.00264,0.00012,0.00013,0.00256,0.00012,0.00109,0.00665
1403636658.913555383682251,0.00277,0.00012,0.00036,0.00244,0.00026,0.00117,0.00713
1403636658.963555574417114,0.00329,0.00014,0.00159,0.00234,0.00086,0.00105,0.00927
1403636659.013555526733398,0.00283,0.00010,0.00150,0.00257,0.00074,0.00105,0.00878
1403636659.063555479049683,0.00244,0.00013,0.00034,0.00259,0.00002,0.00124,0.00677
1403636659.113555431365967,0.00317,0.00012,0.00180,0.00237,0.00143,0.00122,0.01011
1403636659.163555383682251,0.00241,0.00011,0.00094,0.00245,0.00129,0.00113,0.00833
1403636659.213555574417114,0.00212,0.00012,0.00092,0.00213,0.00168,0.00110,0.00806
1403636659.263555526733398,0.00204,0.00014,0.00050,0.00229,0.00008,0.00116,0.00622
1403636659.313555479049683,0.00287,0.00013,0.00008,0.00206,0.00001,0.00133,0.00649
1403636659.363555431365967,0.00227,0.00011,0.00018,0.00186,0.00142,0.00120,0.00703
1403636659.413555383682251,0.00221,0.00012,0.00060,0.00208,0.00134,0.00110,0.00745
1403636659.463555574417114,0.00328,0.00013,0.00181,0.00237,0.00150,0.00117,0.01026
1403636659.513555526733398,0.00241,0.00014,0.00010,0.00272,0.00016,0.00109,0.00661
1403636659.563555479049683,0.00222,0.00011,0.00099,0.00264,0.00004,0.00104,0.00705
1403636659.613555431365967,0.00207,0.00010,0.00123,0.00249,0.00067,0.00110,0.00767
1403636659.663555383682251,0.00259,0.00010,0.00143,0.00255,0.00029,0.00125,0.00821
1403636659.713555574417114,0.00234,0.00013,0.00090,0.00242,0.00024,0.00123,0.00727
1403636659.763555526733398,0.00215,0.00011,0.00047,0.00245,0.00065,0.00112,0.00696
1403636659.813555479049683,0.00221,0.00011,0.00013,0.00248,0.00056,0.00107,0.00657
1403636659.863555431365967,0.00276,0.00010,0.00088,0.00254,0.00074,0.00119,0.00821
1403636659.913555383682251,0.00236,0.00013,0.00037,0.00277,0.00010,0.00115,0.00688
1403636659.963555574417114,0.00216,0.00011,0.00009,0.00272,0.00054,0.00111,0.00674
1403636660.013555526733398,0.00228,0.00013,0.00204,0.00293,0.00000,0.00118,0.00857
1403636660.063555479049683,0.00308,0.00014,0.00156,0.00227,0.00001,0.00118,0.00824
1403636660.113555431365967,0.00244,0.00012,0.00014,0.00204,0.00043,0.00110,0.00627
1403636660.163555383682251,0.00264,0.00012,0.00063,0.00178,0.00078,0.00117,0.00712
1403636660.213555574417114,0.00213,0.00012,0.00095,0.00194,0.00170,0.00112,0.00797
1403636660.263555526733398,0.00226,0.00018,0.00117,0.00191,0.00113,0.00108,0.00773
1403636660.313555479049683,0.00250,0.00012,0.00006,0.00223,0.00065,0.00108,0.00664
1403636660.363555431365967,0.00282,0.00014,0.00012,0.00211,0.00000,0.00111,0.00630
1403636660.413555383682251,0.00215,0.00013,0.00131,0.00184,0.00157,0.00112,0.00812
1403636660.463555574417114,0.00241,0.00013,0.00028,0.00208,0.00089,0.00111,0.00691
1403636660.513555526733398,0.00213,0.00016,0.00004,0.00225,0.00000,0.00111,0.00569
1403636660.563555479049683,0.00258,0.00012,0.00016,0.00212,0.00042,0.00124,0.00663
1403636660.613555431365967,0.00239,0.00013,0.00268,0.00192,0.00159,0.00108,0.00979
1403636660.663555383682251,0.00223,0.00014,0.00044,0.00238,0.00042,0.00112,0.00673
1403636660.713555574417114,0.00197,0.00010,0.00008,0.00222,0.00003,0.00109,0.00550
1403636660.763555526733398,0.00199,0.00014,0.00013,0.00223,0.00010,0.00114,0.00573
1403636660.813555479049683,0.00275,0.00012,0.00008,0.00212,0.00050,0.00112,0.00668
1403636660.863555431365967,0.00239,0.00014,0.00014,0.00216,0.00133,0.00124,0.00740
1403636660.913555383682251,0.00222,0.00011,0.00196,0.00235,0.00031,0.00112,0.00807
1403636660.963555574417114,0.00209,0.00011,0.00015,0.00245,0.00001,0.00121,0.00602
1403636661.013555526733398,0.00303,0.00014,0.00002,0.00335,0.00146,0.00114,0.00914
1403636661.063555479049683,0.00250,0.00011,0.00021,0.00216,0.00022,0.00110,0.00630
1403636661.113555431365967,0.00285,0.00013,0.00112,0.00208,0.00078,0.00117,0.00813
1403636661.163555383682251,0.00234,0.00011,0.00021,0.00228,0.00019,0.00121,0.00634
1403636661.213555574417114,0.00267,0.00013,0.00214,0.00232,0.00056,0.00114,0.00896
1403636661.263555526733398,0.00316,0.00015,0.00098,0.00274,0.00076,0.00118,0.00896
1403636661.313555479049683,0.00266,0.00014,0.00014,0.00213,0.00013,0.00118,0.00637
1403636661.363555431365967,0.00257,0.00013,0.00030,0.00184,0.00024,0.00116,0.00624
1403636661.413555383682251,0.00237,0.00012,0.00012,0.00172,0.00015,0.00175,0.00623
1403636661.463555574417114,0.00280,0.00013,0.00013,0.00176,0.00003,0.00126,0.00611
1403636661.513555526733398,0.00315,0.00014,0.00019,0.00166,0.00256,0.00127,0.00897
1403636661.563555479049683,0.00218,0.00011,0.00026,0.00198,0.00044,0.00124,0.00622
1403636661.613555431365967,0.00298,0.00014,0.00030,0.00201,0.00012,0.00117,0.00671
1403636661.663555383682251,0.00297,0.00011,0.00155,0.00174,0.00211,0.00118,0.00966
1403636661.713555574417114,0.00247,0.00012,0.00027,0.00192,0.00063,0.00107,0.00647
1403636661.763555526733398,0.00218,0.00012,0.00010,0.00196,0.00038,0.00095,0.00569
1403636661.813555479049683,0.00184,0.00011,0.00196,0.00209,0.00016,0.00096,0.00713
1403636661.863555431365967,0.00205,0.00013,0.00044,0.00198,0.00004,0.00109,0.00573
1403636661.913555383682251,0.00184,0.00010,0.00001,0.00190,0.00032,0.00097,0.00514
1403636661.963555574417114,0.00194,0.00011,0.00008,0.00204,0.00010,0.00097,0.00525
1403636662.013555526733398,0.00211,0.00014,0.00024,0.00227,0.00025,0.00111,0.00613
1403636662.063555479049683,0.00298,0.00014,0.00007,0.00264,0.00015,0.00128,0.00726
1403636662.113555431365967,0.00235,0.00012,0.00018,0.00230,0.00045,0.00109,0.00650
1403636662.163555383682251,0.00211,0.00012,0.00070,0.00251,0.00122,0.00111,0.00778
1403636662.213555574417114,0.00211,0.00011,0.00225,0.00269,0.00068,0.00115,0.00898
1403636662.263555526733398,0.00279,0.00019,0.00103,0.00325,0.00000,0.00132,0.00859
1403636662.313555479049683,0.00200,0.00010,0.00014,0.00260,0.00000,0.00128,0.00613
1403636662.363555431365967,0.00288,0.00011,0.00008,0.00267,0.00004,0.00109,0.00685
1403636662.413555383682251,0.00220,0.00012,0.00301,0.00226,0.00048,0.00116,0.00922
1403636662.463555574417114,0.00234,0.00012,0.00076,0.00211,0.00047,0.00115,0.00695
1403636662.513555526733398,0.00243,0.00013,0.00023,0.00133,0.00016,0.00114,0.00542
1403636662.563555479049683,0.00205,0.00013,0.00025,0.00076,0.00023,0.00115,0.00458
1403636662.613555431365967,0.00290,0.00012,0.00150,0.00073,0.00134,0.00117,0.00776
1403636662.663555383682251,0.00304,0.00014,0.00031,0.00080,0.00034,0.00125,0.00588
1403636662.713555574417114,0.00232,0.00011,0.00012,0.00114,0.00073,0.00120,0.00561
1403636662.763555526733398,0.00212,0.00014,0.00009,0.00128,0.00117,0.00117,0.00597
1403636662.813555479049683,0.00202,0.00007,0.00011,0.00148,0.00125,0.00112,0.00605
1403636662.863555431365967,0.00235,0.00011,0.00014,0.00142,0.00195,0.00116,0.00713
1403636662.913555383682251,0.00222,0.00012,0.00039,0.00161,0.00001,0.00110,0.00544
1403636662.963555574417114,0.00202,0.00011,0.00009,0.00170,0.00021,0.00121,0.00534
1403636663.013555526733398,0.00217,0.00010,0.00117,0.00182,0.00389,0.00104,0.01019
1403636663.063555479049683,0.00193,0.00011,0.00044,0.00235,0.00071,0.00105,0.00659
1403636663.113555431365967,0.00329,0.00014,0.00008,0.00239,0.00040,0.00117,0.00747
1403636663.163555383682251,0.00351,0.00011,0.00148,0.00228,0.00189,0.00122,0.01050
1403636663.213555574417114,0.00245,0.00013,0.00202,0.00278,0.00003,0.00112,0.00854
1403636663.263555526733398,0.00241,0.00013,0.00120,0.00259,0.00116,0.00110,0.00859
1403636663.313555479049683,0.00257,0.00015,0.00085,0.00138,0.00009,0.00121,0.00626
1403636663.363555431365967,0.00212,0.00012,0.00015,0.00118,0.00017,0.00111,0.00485
1403636663.413555383682251,0.00207,0.00014,0.00111,0.00088,0.00064,0.00112,0.00597
1403636663.463555574417114,0.00202,0.00010,0.00025,0.00148,0.00024,0.00112,0.00522
1403636663.513555526733398,0.00242,0.00012,0.00020,0.00111,0.00041,0.00125,0.00551
1403636663.563555479049683,0.00276,0.00013,0.00020,0.00117,0.00010,0.00115,0.00551
1403636663.613555431365967,0.00224,0.00013,0.00014,0.00113,0.00093,0.00118,0.00575
1403636663.663555383682251,0.00220,0.00011,0.00034,0.00080,0.00108,0.00106,0.00558
1403636663.713555574417114,0.00218,0.00010,0.00026,0.00074,0.00064,0.00120,0.00513
1403636663.763555526733398,0.00289,0.00011,0.00043,0.00084,0.00075,0.00119,0.00621
1403636663.813555479049683,0.00229,0.00009,0.00013,0.00106,0.00099,0.00113,0.00569
1403636663.863555431365967,0.00268,0.00011,0.00008,0.00146,0.00065,0.00124,0.00622
1403636663.913555383682251,0.00309,0.00010,0.00013,0.00120,0.00040,0.00114,0.00606
1403636663.963555574417114,0.00257,0.00008,0.00035,0.00106,0.00001,0.00112,0.00520
1403636664.013555526733398,0.00299,0.00009,0.00045,0.00102,0.00122,0.00121,0.00698
1403636664.063555479049683,0.00202,0.00009,0.00028,0.00095,0.00063,0.00109,0.00507
1403636664.113555431365967,0.00332,0.00011,0.00027,0.00117,0.00111,0.00118,0.00716
1403636664.163555383682251,0.00254,0.00011,0.00104,0.00096,0.00175,0.00111,0.00752
1403636664.213555574417114,0.00210,0.00009,0.00045,0.00111,0.00121,0.00105,0.00602
1403636664.263555526733398,0.00309,0.00010,0.00110,0.00115,0.00308,0.00108,0.00961
1403636664.313555479049683,0.00264,0.00012,0.00080,0.00142,0.00210,0.00110,0.00818
1403636664.363555431365967,0.00347,0.00011,0.00040,0.00155,0.00084,0.00110,0.00748
1403636664.413555383682251,0.00254,0.00011,0.00109,0.00126,0.00145,0.00120,0.00765
1403636664.463555574417114,0.00223,0.00010,0.00020,0.00139,0.00008,0.00106,0.00506
1403636664.513555526733398,0.00324,0.00014,0.00024,0.00126,0.00146,0.00129,0.00764
1403636664.563555479049683,0.00228,0.00012,0.00033,0.00132,0.00377,0.00108,0.00890
1403636664.613555431365967,0.00352,0.00011,0.00060,0.00191,0.00000,0.00109,0.00723
1403636664.663555383682251,0.00239,0.00010,0.00078,0.00130,0.00103,0.00107,0.00667
1403636664.713555574417114,0.00348,0.00014,0.00022,0.00131,0.00155,0.00113,0.00782
1403636664.763555526733398,0.00291,0.00013,0.00027,0.00138,0.00001,0.00102,0.00573
1403636664.813555479049683,0.00277,0.00011,0.00033,0.00120,0.00063,0.00099,0.00603
1403636664.863555431365967,0.00285,0.00010,0.00055,0.00121,0.00008,0.00104,0.00582
1403636664.913555383682251,0.00379,0.00011,0.00112,0.00109,0.00535,0.00107,0.01253
1403636664.963555574417114,0.00307,0.00012,0.00012,0.00159,0.00243,0.00103,0.00836
1403636665.013555526733398,0.00283,0.00012,0.00036,0.00177,0.00128,0.00114,0.00749
1403636665.063555479049683,0.00466,0.00011,0.00038,0.00178,0.00413,0.00112,0.01218
1403636665.113555431365967,0.00346,0.00015,0.00081,0.00193,0.00000,0.00128,0.00763
1403636665.163555383682251,0.00314,0.00012,0.00034,0.00164,0.00251,0.00114,0.00889
1403636665.213555574417114,0.00310,0.00012,0.00057,0.00185,0.00000,0.00106,0.00670
1403636665.263555526733398,0.00359,0.00013,0.00050,0.00175,0.00000,0.00106,0.00703
1403636665.313555479049683,0.00377,0.00013,0.00018,0.00170,0.00182,0.00115,0.00873
1403636665.363555431365967,0.00303,0.00013,0.00040,0.00198,0.00010,0.00119,0.00684
1403636665.413555383682251,0.00298,0.00011,0.00059,0.00163,0.00012,0.00108,0.00651
1403636665.463555574417114,0.00299,0.00013,0.00107,0.00153,0.00183,0.00114,0.00870
1403636665.513555526733398,0.00290,0.00012,0.00038,0.00292,0.00065,0.00103,0.00800
1403636665.563555479049683,0.00293,0.00011,0.00029,0.00181,0.00007,0.00103,0.00624
1403636665.613555431365967,0.00337,0.00013,0.00045,0.00174,0.00015,0.00115,0.00700
1403636665.663555383682251,0.00240,0.00012,0.00033,0.00169,0.00019,0.00101,0.00575
1403636665.713555574417114,0.00309,0.00010,0.00025,0.00179,0.00167,0.00123,0.00813
1403636665.763555526733398,0.00234,0.00013,0.00032,0.00154,0.00016,0.00105,0.00554
1403636665.813555479049683,0.00286,0.00010,0.00053,0.00144,0.00008,0.00108,0.00610
1403636665.863555431365967,0.00298,0.00009,0.00010,0.00123,0.00064,0.00103,0.00607
1403636665.913555383682251,0.00296,0.00010,0.00027,0.00121,0.00301,0.00112,0.00868
1403636665.963555574417114,0.00310,0.00010,0.00014,0.00148,0.00152,0.00126,0.00759
1403636666.013555526733398,0.00329,0.00009,0.00025,0.00158,0.00023,0.00106,0.00650
1403636666.063555479049683,0.00258,0.00012,0.00027,0.00137,0.00016,0.00104,0.00554
1403636666.113555431365967,0.00339,0.00010,0.00021,0.00131,0.00168,0.00117,0.00785
1403636666.163555383682251,0.00259,0.00011,0.00039,0.00136,0.00285,0.00105,0.00835
1403636666.213555574417114,0.00335,0.00010,0.00039,0.00173,0.00007,0.00109,0.00673
1403636666.263555526733398,0.00229,0.00010,0.00021,0.00125,0.00046,0.00107,0.00538
1403636666.313555479049683,0.00286,0.00012,0.00021,0.00122,0.00001,0.00112,0.00554
1403636666.363555431365967,0.00330,0.00011,0.00032,0.00118,0.00025,0.00112,0.00627
1403636666.413555383682251,0.00222,0.00010,0.00065,0.00135,0.00161,0.00122,0.00715
1403636666.463555574417114,0.00328,0.00011,0.00053,0.00131,0.00008,0.00115,0.00648
1403636666.513555526733398,0.00219,0.00009,0.00026,0.00105,0.00142,0.00108,0.00610
1403636666.563555479049683,0.00324,0.00010,0.00070,0.00110,0.00373,0.00105,0.00993
1403636666.613555431365967,0.00351,0.00011,0.00065,0.00176,0.00076,0.00112,0.00792
1403636666.663555383682251,0.00286,0.00017,0.00075,0.00208,0.00204,0.00109,0.00898
1403636666.713555574417114,0.00221,0.00014,0.00108,0.00226,0.00174,0.00146,0.00888
1403636666.763555526733398,0.00200,0.00011,0.00085,0.00256,0.00068,0.00106,0.00726
1403636666.813555479049683,0.00317,0.00013,0.00018,0.00248,0.00001,0.00112,0.00709
1403636666.863555431365967,0.00264,0.00013,0.00159,0.00211,0.00069,0.00120,0.00836
1403636666.913555383682251,0.00241,0.00013,0.00040,0.00229,0.00036,0.00111,0.00671
1403636666.963555574417114,0.00217,0.00012,0.00006,0.00249,0.00013,0.00129,0.00627
1403636667.013555526733398,0.00263,0.00012,0.00090,0.00234,0.00197,0.00108,0.00905
1403636667.063555479049683,0.00221,0.00014,0.00072,0.00263,0.00067,0.00109,0.00746
1403636667.113555431365967,0.00233,0.00013,0.00180,0.00249,0.00040,0.00120,0.00834
1403636667.163555383682251,0.00339,0.00012,0.00298,0.00217,0.00000,0.00109,0.00976
1403636667.213555574417114,0.00307,0.00013,0.00097,0.00180,0.00055,0.00120,0.00771
1403636667.263555526733398,0.00209,0.00013,0.00043,0.00191,0.00012,0.00117,0.00584
1403636667.313555479049683,0.00294,0.00013,0.00060,0.00182,0.00077,0.00114,0.00740
1403636667.363555431365967,0.00211,0.00014,0.00192,0.00197,0.00111,0.00109,0.00834
1403636667.413555383682251,0.00334,0.00012,0.00002,0.00240,0.00000,0.00131,0.00720
1403636667.463555574417114,0.00247,0.00011,0.00126,0.00220,0.00180,0.00121,0.00907
1403636667.513555526733398,0.00256,0.00013,0.00062,0.00252,0.00000,0.00110,0.00693
1403636667.563555479049683,0.00286,0.00013,0.00021,0.00260,0.00013,0.00113,0.00706
1403636667.613555431365967,0.00228,0.00013,0.00085,0.00250,0.00011,0.00117,0.00704
1403636667.663555383682251,0.00217,0.00013,0.00037,0.00246,0.00039,0.00117,0.00669
1403636667.713555574417114,0.00323,0.00014,0.00184,0.00239,0.00000,0.00117,0.00878
1403636667.763555526733398,0.00217,0.00013,0.00240,0.00243,0.00002,0.00112,0.00828
1403636667.813555479049683,0.00220,0.00014,0.00059,0.00237,0.00041,0.00113,0.00685
1403636667.863555431365967,0.00227,0.00012,0.00027,0.00221,0.00038,0.00126,0.00652
1403636667.913555383682251,0.00209,0.00014,0.00025,0.00231,0.00003,0.00114,0.00596
1403636667.963555574417114,0.00260,0.00012,0.00236,0.00202,0.00071,0.00112,0.00892
1403636668.013555526733398,0.00213,0.00011,0.00011,0.00229,0.00000,0.00110,0.00575
1403636668.063555479049683,0.00205,0.00012,0.00042,0.00224,0.00075,0.00113,0.00673
1403636668.113555431365967,0.00204,0.00014,0.00107,0.00247,0.00000,0.00118,0.00690
1403636668.163555383682251,0.00186,0.00011,0.00017,0.00248,0.00000,0.00110,0.00573
1403636668.213555574417114,0.00192,0.00010,0.00076,0.00247,0.00000,0.00129,0.00654
1403636668.263555526733398,0.00212,0.00014,0.00163,0.00242,0.00000,0.00112,0.00743
1403636668.313555479049683,0.00267,0.00012,0.00150,0.00243,0.00000,0.00121,0.00792
1403636668.363555431365967,0.00235,0.00014,0.00224,0.00223,0.00000,0.00120,0.00816
1403636668.413555383682251,0.00226,0.00012,0.00105,0.00220,0.00012,0.00115,0.00691
1403636668.463555574417114,0.00210,0.00012,0.00066,0.00208,0.00037,0.00121,0.00655
1403636668.513555526733398,0.00215,0.00014,0.00183,0.00208,0.00003,0.00116,0.00740
1403636668.563555479049683,0.00177,0.00011,0.00194,0.00206,0.00101,0.00112,0.00801
1403636668.613555431365967,0.00207,0.00011,0.00032,0.00225,0.00000,0.00115,0.00590
1403636668.663555383682251,0.00223,0.00013,0.00005,0.00228,0.00042,0.00112,0.00622
1403636668.713555574417114,0.00213,0.00012,0.00027,0.00225,0.00039,0.00115,0.00632
1403636668.763555526733398,0.00255,0.00012,0.00041,0.00236,0.00000,0.00122,0.00665
1403636668.813555479049683,0.00206,0.00012,0.00122,0.00219,0.00000,0.00108,0.00668
1403636668.863555431365967,0.00287,0.00014,0.00200,0.00216,0.00040,0.00116,0.00873
1403636668.913555383682251,0.00232,0.00014,0.00124,0.00216,0.00038,0.00122,0.00746
1403636668.963555574417114,0.00242,0.00014,0.00200,0.00231,0.00041,0.00118,0.00846
1403636669.013555526733398,0.00209,0.00013,0.00137,0.00219,0.00000,0.00115,0.00693
1403636669.063555479049683,0.00298,0.00014,0.00007,0.00193,0.00000,0.00126,0.00639
1403636669.113555431365967,0.00223,0.00014,0.00193,0.00207,0.00004,0.00117,0.00759
1403636669.163555383682251,0.00201,0.00012,0.00165,0.00159,0.00028,0.00109,0.00675
1403636669.213555574417114,0.00193,0.00013,0.00022,0.00185,0.00000,0.00118,0.00530
1403636669.263555526733398,0.00295,0.00013,0.00031,0.00165,0.00014,0.00115,0.00633
1403636669.313555479049683,0.00210,0.00011,0.00012,0.00171,0.00012,0.00119,0.00536
1403636669.363555431365967,0.00233,0.00011,0.00026,0.00158,0.00012,0.00112,0.00553
1403636669.413555383682251,0.00213,0.00011,0.00178,0.00140,0.00316,0.00114,0.00972
1403636669.463555574417114,0.00340,0.00014,0.00103,0.00193,0.00142,0.00121,0.00912
1403636669.513555526733398,0.00223,0.00012,0.00029,0.00218,0.00041,0.00115,0.00638
1403636669.563555479049683,0.00220,0.00013,0.00214,0.00228,0.00068,0.00112,0.00856
1403636669.613555431365967,0.00211,0.00012,0.00039,0.00227,0.00083,0.00114,0.00687
1403636669.663555383682251,0.00217,0.00011,0.00007,0.00219,0.00000,0.00116,0.00571
1403636669.713555574417114,0.00329,0.00014,0.00209,0.00215,0.00188,0.00133,0.01087
1403636669.763555526733398,0.00250,0.00015,0.00199,0.00199,0.00004,0.00117,0.00785
1403636669.813555479049683,0.00241,0.00013,0.00115,0.00205,0.00187,0.00114,0.00875
1403636669.863555431365967,0.00228,0.00013,0.00054,0.00226,0.00001,0.00120,0.00642
1403636669.913555383682251,0.00232,0.00016,0.00050,0.00215,0.00000,0.00114,0.00628
1403636669.963555574417114,0.00210,0.00013,0.00006,0.00207,0.00000,0.00122,0.00558
1403636670.013555526733398,0.00302,0.00011,0.00224,0.00199,0.00324,0.00118,0.01178
1403636670.063555479049683,0.00242,0.00016,0.00116,0.00254,0.00008,0.00121,0.00757
1403636670.113555431365967,0.00355,0.00012,0.00043,0.00239,0.00073,0.00128,0.00849
1403636670.163555383682251,0.00226,0.00012,0.00156,0.00258,0.00069,0.00124,0.00845
1403636670.213555574417114,0.00232,0.00010,0.00056,0.00276,0.00002,0.00126,0.00702
1403636670.263555526733398,0.00230,0.00013,0.00235,0.00274,0.00133,0.00121,0.01006
1403636670.313555479049683,0.00242,0.00015,0.00072,0.00289,0.00000,0.00131,0.00750
1403636670.363555431365967,0.00240,0.00013,0.00163,0.00283,0.00001,0.00123,0.00823
1403636670.413555383682251,0.00216,0.00012,0.00001,0.00265,0.00000,0.00119,0.00613
1403636670.463555574417114,0.00216,0.00013,0.00001,0.00253,0.00040,0.00126,0.00649
1403636670.513555526733398,0.00229,0.00011,0.00066,0.00229,0.00009,0.00122,0.00666
1403636670.563555479049683,0.00254,0.00012,0.00421,0.00253,0.00121,0.00145,0.01206
1403636670.613555431365967,0.00228,0.00012,0.00209,0.00286,0.00018,0.00129,0.00883
1403636670.663555383682251,0.00225,0.00012,0.00011,0.00273,0.00075,0.00120,0.00717
1403636670.713555574417114,0.00239,0.00014,0.00005,0.00285,0.00000,0.00128,0.00670
1403636670.763555526733398,0.00240,0.00013,0.00011,0.00283,0.00015,0.00124,0.00685
1403636670.813555479049683,0.00233,0.00012,0.00120,0.00279,0.00049,0.00126,0.00818
1403636670.863555431365967,0.00236,0.00013,0.00140,0.00300,0.00004,0.00114,0.00807
1403636670.913555383682251,0.00221,0.00014,0.00163,0.00297,0.00005,0.00119,0.00820
1403636670.963555574417114,0.00220,0.00013,0.00160,0.00282,0.00039,0.00132,0.00847
1403636671.013555526733398,0.00208,0.00010,0.00043,0.00278,0.00000,0.00115,0.00654
1403636671.063555479049683,0.00270,0.00012,0.00039,0.00235,0.00000,0.00115,0.00672
1403636671.113555431365967,0.00243,0.00014,0.00011,0.00223,0.00076,0.00129,0.00696
1403636671.163555383682251,0.00262,0.00014,0.00353,0.00196,0.00003,0.00124,0.00952
1403636671.213555574417114,0.00244,0.00013,0.00168,0.00153,0.00047,0.00119,0.00744
1403636671.263555526733398,0.00215,0.00013,0.00080,0.00151,0.00253,0.00111,0.00822
1403636671.313555479049683,0.00213,0.00011,0.00039,0.00179,0.00001,0.00113,0.00556
1403636671.363555431365967,0.00227,0.00012,0.00021,0.00181,0.00146,0.00125,0.00713
1403636671.413555383682251,0.00213,0.00013,0.00041,0.00192,0.00074,0.00112,0.00645
1403636671.463555574417114,0.00299,0.00013,0.00082,0.00181,0.00057,0.00114,0.00745
1403636671.513555526733398,0.00235,0.00013,0.00169,0.00154,0.00187,0.00114,0.00871
1403636671.563555479049683,0.00210,0.00012,0.00142,0.00151,0.00182,0.00107,0.00804
1403636671.613555431365967,0.00235,0.00012,0.00161,0.00152,0.00300,0.00110,0.00969
1403636671.663555383682251,0.00214,0.00012,0.00042,0.00185,0.00002,0.00121,0.00576
1403636671.713555574417114,0.00223,0.00014,0.00021,0.00166,0.00003,0.00122,0.00548
1403636671.763555526733398,0.00348,0.00012,0.00122,0.00126,0.00586,0.00116,0.01310
1403636671.813555479049683,0.00239,0.00012,0.00024,0.00172,0.00110,0.00110,0.00668
1403636671.863555431365967,0.00253,0.00015,0.00013,0.00207,0.00063,0.00123,0.00673
1403636671.913555383682251,0.00258,0.00013,0.00008,0.00200,0.00036,0.00117,0.00632
1403636671.963555574417114,0.00213,0.00011,0.00049,0.00184,0.00083,0.00109,0.00649
1403636672.013555526733398,0.00208,0.00009,0.00412,0.00182,0.00304,0.00114,0.01229
1403636672.063555479049683,0.00358,0.00011,0.00006,0.00201,0.00000,0.00119,0.00696
1403636672.113555431365967,0.00280,0.00011,0.00043,0.00144,0.00000,0.00118,0.00597
1403636672.163555383682251,0.00245,0.00013,0.00013,0.00151,0.00038,0.00119,0.00578
1403636672.213555574417114,0.00240,0.00009,0.00033,0.00138,0.00281,0.00119,0.00821
1403636672.263555526733398,0.00245,0.00014,0.00033,0.00171,0.00058,0.00118,0.00639
1403636672.313555479049683,0.00219,0.00008,0.00232,0.00167,0.00599,0.00126,0.01351
1403636672.363555431365967,0.00232,0.00012,0.00164,0.00283,0.00001,0.00118,0.00811
1403636672.413555383682251,0.00213,0.00011,0.00041,0.00244,0.00010,0.00110,0.00629
1403636672.463555574417114,0.00224,0.00013,0.00006,0.00238,0.00101,0.00116,0.00698
1403636672.513555526733398,0.00202,0.00010,0.00080,0.00229,0.00068,0.00110,0.00698
1403636672.563555479049683,0.00240,0.00013,0.00057,0.00252,0.00014,0.00126,0.00701
1403636672.613555431365967,0.00201,0.00013,0.00676,0.00294,0.00245,0.00115,0.01544
1403636672.663555383682251,0.00191,0.00012,0.00001,0.00302,0.00000,0.00108,0.00615
1403636672.713555574417114,0.00228,0.00013,0.00003,0.00300,0.00000,0.00132,0.00676
1403636672.763555526733398,0.00181,0.00015,0.00065,0.00298,0.00075,0.00108,0.00743
1403636672.813555479049683,0.00191,0.00013,0.00126,0.00307,0.00000,0.00107,0.00745
1403636672.863555431365967,0.00200,0.00014,0.00001,0.00318,0.00000,0.00117,0.00650
1403636672.913555383682251,0.00216,0.00014,0.00222,0.00313,0.00000,0.00117,0.00882
