# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403636655.164220571517944,0.00247,0.00013,0.00034,0.00439,0.00000,0.00135,0.00869
1403636655.214227437973022,0.00286,0.00016,0.00001,0.00442,0.00000,0.00136,0.00882
1403636655.264226198196411,0.00284,0.00031,0.00082,0.00405,0.00002,0.00133,0.00937
1403636655.314220905303955,0.00289,0.00016,0.00002,0.00389,0.00017,0.00153,0.00866
1403636655.364217281341553,0.00253,0.00015,0.00057,0.00363,0.00212,0.00131,0.01031
1403636655.414226055145264,0.00260,0.00018,0.00690,0.00357,0.00202,0.00145,0.01673
1403636655.464216947555542,0.00244,0.00017,0.00015,0.00373,0.00003,0.00121,0.00772
1403636655.514206647872925,0.00230,0.00014,0.00479,0.00348,0.00298,0.00125,0.01494
1403636655.564202547073364,0.00254,0.00019,0.00007,0.00383,0.00000,0.00127,0.00790
1403636655.614200353622437,0.00234,0.00017,0.00010,0.00356,0.00017,0.00134,0.00767
1403636655.664201736450195,0.00259,0.00018,0.00033,0.00419,0.00004,0.00159,0.00893
1403636655.714203357696533,0.00327,0.00016,0.00009,0.00354,0.00000,0.00126,0.00833
1403636655.764202117919922,0.00253,0.00015,0.00001,0.00325,0.00000,0.00130,0.00725
1403636655.814199686050415,0.00252,0.00014,0.00004,0.00311,0.00000,0.00128,0.00710
1403636655.864200592041016,0.00274,0.00017,0.00020,0.00287,0.00102,0.00152,0.00851
1403636655.914202451705933,0.00259,0.00017,0.00012,0.00269,0.00094,0.00140,0.00791
1403636655.964199304580688,0.00267,0.00016,0.00045,0.00284,0.00000,0.00136,0.00747
1403636656.014181375503540,0.00210,0.00014,0.00403,0.00240,0.00775,0.00136,0.01780
1403636656.064181327819824,0.00246,0.00018,0.00002,0.00359,0.00020,0.00143,0.00788
1403636656.114181995391846,0.00423,0.00017,0.00422,0.00320,0.00116,0.00150,0.01448
1403636656.164180278778076,0.00252,0.00014,0.00007,0.00322,0.00000,0.00132,0.00726
1403636656.214175224304199,0.00244,0.00014,0.00030,0.00284,0.00000,0.00130,0.00701
1403636656.264167070388794,0.00283,0.00018,0.00118,0.00277,0.00604,0.00143,0.01442
1403636656.314163208007812,0.00247,0.00018,0.00019,0.00322,0.00002,0.00129,0.00738
1403636656.364158153533936,0.00293,0.00033,0.00014,0.00317,0.00000,0.00130,0.00787
1403636656.414154529571533,0.00388,0.00023,0.00044,0.00288,0.00001,0.00133,0.00877
1403636656.464150905609131,0.00263,0.00015,0.00008,0.00276,0.00061,0.00131,0.00754
1403636656.514149427413940,0.00280,0.00018,0.00026,0.00290,0.00005,0.00163,0.00782
1403636656.564149141311646,0.00256,0.00012,0.00074,0.00261,0.00000,0.00128,0.00731
1403636656.614142179489136,0.00248,0.00015,0.00020,0.00239,0.00711,0.00134,0.01367
1403636656.664135694503784,0.00269,0.00032,0.00507,0.00368,0.00570,0.00134,0.01880
1403636656.714131832122803,0.00278,0.00019,0.00576,0.00404,0.00017,0.00138,0.01432
1403636656.764130830764771,0.00274,0.00019,0.00019,0.00415,0.00002,0.00125,0.00854
1403636656.814133882522583,0.00307,0.00016,0.00018,0.00401,0.00027,0.00123,0.00892
1403636656.864141464233398,0.00250,0.00019,0.00173,0.00389,0.00150,0.00130,0.01112
1403636656.914143085479736,0.00256,0.00016,0.00013,0.00445,0.00167,0.00164,0.01062
1403636656.964143753051758,0.00244,0.00014,0.00363,0.00424,0.00109,0.00119,0.01274
1403636657.014138460159302,0.00258,0.00016,0.00006,0.00458,0.00000,0.00131,0.00869
1403636657.064137458801270,0.00304,0.00017,0.00011,0.00412,0.00124,0.00133,0.01001
1403636657.114137887954712,0.00293,0.00018,0.00016,0.00452,0.00000,0.00136,0.00915
1403636657.164141416549683,0.00260,0.00015,0.00049,0.00441,0.00002,0.00133,0.00902
1403636657.214146852493286,0.00265,0.00016,0.00017,0.00395,0.00009,0.00134,0.00837
1403636657.264147520065308,0.00266,0.00021,0.00213,0.00376,0.00467,0.00141,0.01484
1403636657.314143657684326,0.00238,0.00018,0.00523,0.00435,0.00001,0.00123,0.01340
1403636657.364139795303345,0.00235,0.00018,0.00314,0.00416,0.00106,0.00130,0.01219
1403636657.414140462875366,0.00282,0.00021,0.00024,0.00382,0.00016,0.00119,0.00844
1403636657.464140892028809,0.00373,0.00019,0.00011,0.00377,0.00166,0.00128,0.01074
1403636657.514142274856567,0.00290,0.00018,0.00027,0.00366,0.00016,0.00134,0.00851
1403636657.564144849777222,0.00255,0.00018,0.00211,0.00332,0.00140,0.00121,0.01077
1403636657.614148139953613,0.00248,0.00020,0.00421,0.00332,0.00222,0.00120,0.01363
1403636657.664147615432739,0.00257,0.00020,0.00046,0.00387,0.00110,0.00172,0.00992
1403636657.714146614074707,0.00388,0.00015,0.00011,0.00382,0.00000,0.00134,0.00930
1403636657.764145851135254,0.00383,0.00017,0.00017,0.00329,0.00019,0.00158,0.00924
1403636657.814146041870117,0.00255,0.00019,0.00072,0.00301,0.00026,0.00136,0.00809
1403636657.864145040512085,0.00268,0.00016,0.00055,0.00282,0.00193,0.00127,0.00940
1403636657.914145469665527,0.00361,0.00018,0.00145,0.00372,0.00777,0.00131,0.01803
1403636657.964144945144653,0.00401,0.00018,0.00003,0.00421,0.00306,0.00127,0.01276
1403636658.014147043228149,0.00294,0.00016,0.00460,0.00429,0.00000,0.00135,0.01334
1403636658.064149618148804,0.00265,0.00017,0.00026,0.00412,0.00001,0.00126,0.00847
1403636658.114148139953613,0.00268,0.00020,0.00014,0.00407,0.00002,0.00176,0.00887
1403636658.164150238037109,0.00249,0.00018,0.00075,0.00344,0.00206,0.00160,0.01052
1403636658.214155197143555,0.00503,0.00033,0.00281,0.00324,0.00433,0.00133,0.01707
1403636658.264157772064209,0.00347,0.00018,0.00359,0.00410,0.00099,0.00140,0.01373
1403636658.314154386520386,0.00278,0.00018,0.00045,0.00388,0.00001,0.00126,0.00856
1403636658.364159584045410,0.00300,0.00015,0.00097,0.00362,0.00000,0.00115,0.00889
1403636658.414157390594482,0.00347,0.00018,0.00036,0.00344,0.00119,0.00132,0.00996
1403636658.464154958724976,0.00263,0.00016,0.00179,0.00342,0.00112,0.00121,0.01033
1403636658.514153718948364,0.00276,0.00015,0.00429,0.00365,0.00213,0.00142,0.01438
1403636658.564153909683228,0.00317,0.00015,0.00044,0.00401,0.00000,0.00133,0.00911
1403636658.614152669906616,0.00300,0.00016,0.00289,0.00381,0.00059,0.00171,0.01216
1403636658.664152145385742,0.00373,0.00017,0.00109,0.00388,0.00000,0.00130,0.01018
1403636658.714152336120605,0.00416,0.00017,0.00006,0.00384,0.00000,0.00138,0.00961
1403636658.764152526855469,0.00263,0.00013,0.00293,0.00346,0.00153,0.00129,0.01197
1403636658.814152479171753,0.00261,0.00013,0.00563,0.00369,0.00107,0.00150,0.01463
1403636658.864153623580933,0.00355,0.00019,0.00225,0.00364,0.00001,0.00132,0.01096
1403636658.914155244827271,0.00286,0.00014,0.00100,0.00341,0.00127,0.00143,0.01011
1403636658.964155197143555,0.00258,0.00015,0.00056,0.00333,0.00388,0.00125,0.01175
1403636659.014153718948364,0.00256,0.00014,0.00047,0.00340,0.00009,0.00136,0.00802
1403636659.064153194427490,0.00358,0.00018,0.00099,0.00328,0.00159,0.00139,0.01101
1403636659.114153623580933,0.00274,0.00014,0.00277,0.00366,0.00249,0.00142,0.01322
1403636659.164150476455688,0.00266,0.00015,0.00008,0.00366,0.00000,0.00130,0.00785
1403636659.214146614074707,0.00274,0.00019,0.00471,0.00344,0.00017,0.00140,0.01265
1403636659.264135360717773,0.00322,0.00015,0.00322,0.00330,0.00051,0.00130,0.01170
1403636659.314134597778320,0.00270,0.00012,0.00001,0.00361,0.00000,0.00137,0.00782
1403636659.364132165908813,0.00340,0.00013,0.00076,0.00343,0.00098,0.00135,0.01005
1403636659.414133071899414,0.00292,0.00015,0.00606,0.00363,0.00305,0.00133,0.01715
1403636659.464133739471436,0.00283,0.00015,0.00050,0.00381,0.00106,0.00143,0.00979
1403636659.514135122299194,0.00325,0.00018,0.00015,0.00406,0.00001,0.00132,0.00898
1403636659.564138889312744,0.00237,0.00012,0.00034,0.00386,0.00001,0.00119,0.00789
1403636659.614142417907715,0.00222,0.00012,0.00310,0.00370,0.00145,0.00126,0.01184
1403636659.664143562316895,0.00275,0.00025,0.00061,0.00389,0.00203,0.00126,0.01081
1403636659.714142084121704,0.00327,0.00015,0.00100,0.00371,0.00014,0.00124,0.00952
1403636659.764140844345093,0.00297,0.00015,0.00049,0.00343,0.00000,0.00130,0.00835
1403636659.814148902893066,0.00253,0.00013,0.00265,0.00317,0.00445,0.00126,0.01421
1403636659.864150762557983,0.00320,0.00026,0.00247,0.00368,0.00176,0.00140,0.01277
1403636659.914162874221802,0.00248,0.00017,0.00115,0.00324,0.00054,0.00135,0.00894
1403636659.964174747467041,0.00239,0.00015,0.00053,0.00222,0.00001,0.00132,0.00664
1403636660.014200448989868,0.00250,0.00015,0.00363,0.00141,0.00265,0.00127,0.01162
1403636660.064207315444946,0.00327,0.00018,0.00045,0.00240,0.00068,0.00129,0.00827
1403636660.114211082458496,0.00261,0.00021,0.00030,0.00340,0.00073,0.00131,0.00857
1403636660.164211988449097,0.00258,0.00020,0.00021,0.00320,0.00001,0.00125,0.00745
1403636660.214213132858276,0.00233,0.00015,0.00010,0.00322,0.00253,0.00137,0.00969
1403636660.264222145080566,0.00334,0.00017,0.00398,0.00334,0.00252,0.00133,0.01468
1403636660.314223289489746,0.00264,0.00018,0.00015,0.00373,0.00061,0.00138,0.00869
1403636660.364225387573242,0.00252,0.00014,0.00024,0.00375,0.00003,0.00117,0.00784
1403636660.414223432540894,0.00245,0.00015,0.00039,0.00378,0.00264,0.00129,0.01070
1403636660.464218616485596,0.00263,0.00017,0.00019,0.00390,0.00208,0.00126,0.01024
1403636660.514215469360352,0.00293,0.00017,0.00220,0.00414,0.00005,0.00128,0.01077
1403636660.564214706420898,0.00257,0.00016,0.00062,0.00393,0.00116,0.00131,0.00976
1403636660.614211320877075,0.00259,0.00018,0.00351,0.00417,0.00108,0.00129,0.01282
1403636660.664211511611938,0.00221,0.00016,0.00001,0.00452,0.00106,0.00134,0.00929
1403636660.714212894439697,0.00313,0.00018,0.00012,0.00450,0.00004,0.00131,0.00928
1403636660.764218807220459,0.00261,0.00018,0.00024,0.00442,0.00000,0.00161,0.00906
1403636660.814240694046021,0.00337,0.00014,0.00525,0.00391,0.00127,0.00126,0.01521
1403636660.864255666732788,0.00293,0.00017,0.00361,0.00415,0.00062,0.00135,0.01283
1403636660.914268732070923,0.00283,0.00016,0.00013,0.00394,0.00003,0.00122,0.00832
1403636660.964276552200317,0.00332,0.00015,0.00033,0.00370,0.00015,0.00149,0.00914
1403636661.014281034469604,0.00309,0.00018,0.00046,0.00366,0.00031,0.00145,0.00916
1403636661.064284563064575,0.00253,0.00015,0.00042,0.00355,0.00056,0.00119,0.00840
1403636661.114281892776489,0.00293,0.00014,0.00027,0.00367,0.00121,0.00185,0.01007
1403636661.164280652999878,0.00260,0.00015,0.00011,0.00413,0.00000,0.00131,0.00832
1403636661.214278459548950,0.00263,0.00018,0.00078,0.00393,0.00303,0.00128,0.01184
1403636661.264276504516602,0.00246,0.00019,0.00021,0.00466,0.00058,0.00145,0.00955
1403636661.314277410507202,0.00308,0.00017,0.00059,0.00445,0.00000,0.00126,0.00955
1403636661.364277601242065,0.00260,0.00017,0.00119,0.00444,0.00012,0.00145,0.00996
1403636661.414278984069824,0.00227,0.00020,0.00439,0.00437,0.00018,0.00118,0.01260
1403636661.464283227920532,0.00260,0.00020,0.00373,0.00429,0.00005,0.00149,0.01236
1403636661.514282941818237,0.00383,0.00021,0.00027,0.00410,0.00056,0.00120,0.01018
1403636661.564282894134521,0.00301,0.00014,0.00020,0.00376,0.00001,0.00123,0.00836
1403636661.614284515380859,0.00236,0.00013,0.00014,0.00335,0.00020,0.00143,0.00761
1403636661.664288282394409,0.00228,0.00014,0.00007,0.00325,0.00049,0.00131,0.00754
1403636661.714295625686646,0.00249,0.00015,0.00040,0.00333,0.00090,0.00138,0.00867
1403636661.764304161071777,0.00340,0.00016,0.00010,0.00354,0.00000,0.00137,0.00858
1403636661.814311504364014,0.00257,0.00017,0.00007,0.00329,0.00061,0.00160,0.00830
1403636661.864309787750244,0.00253,0.00015,0.00017,0.00358,0.00065,0.00128,0.00838
1403636661.914309263229370,0.00249,0.00016,0.00011,0.00365,0.00053,0.00134,0.00828
1403636661.964306354522705,0.00242,0.00016,0.00010,0.00370,0.00006,0.00129,0.00773
1403636662.014302015304565,0.00242,0.00015,0.00260,0.00378,0.00236,0.00130,0.01261
1403636662.064302921295166,0.00235,0.00016,0.00483,0.00439,0.00110,0.00129,0.01411
1403636662.114298343658447,0.00248,0.00017,0.00312,0.00432,0.00006,0.00141,0.01157
1403636662.164295196533203,0.00242,0.00013,0.00001,0.00434,0.00005,0.00133,0.00827
1403636662.214294672012329,0.00224,0.00013,0.00001,0.00431,0.00105,0.00178,0.00952
1403636662.264302015304565,0.00247,0.00017,0.00058,0.00439,0.00003,0.00140,0.00905
1403636662.314302921295166,0.00274,0.00013,0.00270,0.00413,0.00106,0.00125,0.01201
1403636662.364305257797241,0.00240,0.00016,0.00018,0.00435,0.00015,0.00128,0.00852
1403636662.414309263229370,0.00254,0.00016,0.00019,0.00445,0.00019,0.00127,0.00881
1403636662.464307785034180,0.00247,0.00014,0.00007,0.00450,0.00000,0.00118,0.00836
1403636662.514307498931885,0.00244,0.00016,0.00040,0.00440,0.00000,0.00124,0.00863
1403636662.564312219619751,0.00215,0.00013,0.00004,0.00407,0.00005,0.00117,0.00762
1403636662.614324092864990,0.00242,0.00018,0.00279,0.00389,0.00047,0.00130,0.01105
1403636662.664331674575806,0.00354,0.00015,0.00538,0.00377,0.00021,0.00139,0.01445
1403636662.714335203170776,0.00269,0.00017,0.00142,0.00388,0.00168,0.00132,0.01116
1403636662.764332294464111,0.00269,0.00013,0.00005,0.00454,0.00054,0.00134,0.00930
1403636662.814327478408813,0.00288,0.00022,0.00052,0.00406,0.00000,0.00147,0.00915
1403636662.864330530166626,0.00253,0.00017,0.00092,0.00378,0.00015,0.00136,0.00890
1403636662.914331912994385,0.00232,0.00019,0.00235,0.00357,0.00040,0.00127,0.01011
1403636662.964329957962036,0.00248,0.00023,0.00050,0.00418,0.00001,0.00151,0.00891
1403636663.014332056045532,0.00211,0.00013,0.00039,0.00361,0.00005,0.00117,0.00746
1403636663.064332485198975,0.00233,0.00015,0.00033,0.00359,0.00000,0.00123,0.00763
1403636663.114334344863892,0.00231,0.00015,0.00006,0.00367,0.00015,0.00153,0.00787
1403636663.164338827133179,0.00333,0.00016,0.00011,0.00386,0.00000,0.00149,0.00896
1403636663.214335203170776,0.00254,0.00018,0.00473,0.00359,0.00169,0.00140,0.01413
1403636663.264322280883789,0.00264,0.00018,0.00303,0.00341,0.00351,0.00137,0.01415
1403636663.314327478408813,0.00269,0.00016,0.00106,0.00376,0.00056,0.00141,0.00965
1403636663.364327669143677,0.00237,0.00020,0.00015,0.00356,0.00032,0.00129,0.00789
1403636663.414332389831543,0.00332,0.00020,0.00077,0.00357,0.00016,0.00162,0.00965
1403636663.464339971542358,0.00253,0.00016,0.00081,0.00245,0.00071,0.00130,0.00795
1403636663.514344453811646,0.00236,0.00015,0.00051,0.00216,0.00042,0.00137,0.00699
1403636663.564344406127930,0.00257,0.00018,0.00032,0.00244,0.00050,0.00175,0.00776
1403636663.614338397979736,0.00308,0.00017,0.00015,0.00252,0.00039,0.00132,0.00764
1403636663.664331912994385,0.00213,0.00011,0.00036,0.00203,0.00000,0.00117,0.00580
1403636663.714325904846191,0.00241,0.00013,0.00061,0.00219,0.00681,0.00123,0.01338
1403636663.764316558837891,0.00261,0.00021,0.00092,0.00263,0.00015,0.00163,0.00816
1403636663.814302444458008,0.00296,0.00013,0.00321,0.00259,0.00236,0.00118,0.01244
1403636663.864288806915283,0.00309,0.00018,0.00023,0.00283,0.00136,0.00154,0.00923
1403636663.914279460906982,0.00345,0.00012,0.00041,0.00272,0.00113,0.00113,0.00896
1403636663.964277267456055,0.00297,0.00015,0.00060,0.00294,0.00051,0.00119,0.00836
1403636664.014272689819336,0.00260,0.00015,0.00032,0.00297,0.00001,0.00122,0.00728
1403636664.064264297485352,0.00285,0.00017,0.00047,0.00268,0.00024,0.00129,0.00771
1403636664.114256143569946,0.00300,0.00014,0.00016,0.00280,0.00118,0.00124,0.00852
1403636664.164242506027222,0.00266,0.00020,0.00043,0.00278,0.00229,0.00216,0.01052
1403636664.214234828948975,0.00324,0.00013,0.00010,0.00315,0.00053,0.00122,0.00837
1403636664.264230728149414,0.00312,0.00015,0.00036,0.00267,0.00000,0.00137,0.00768
1403636664.314227342605591,0.00307,0.00015,0.00096,0.00249,0.00056,0.00131,0.00854
1403636664.364226818084717,0.00353,0.00014,0.00081,0.00199,0.00147,0.00124,0.00918
1403636664.414222002029419,0.00248,0.00013,0.00315,0.00196,0.00279,0.00127,0.01177
1403636664.464219808578491,0.00298,0.00015,0.00065,0.00222,0.00291,0.00120,0.01010
1403636664.514220714569092,0.00505,0.00018,0.00250,0.00223,0.00000,0.00138,0.01133
1403636664.564217805862427,0.00385,0.00017,0.00067,0.00212,0.00001,0.00125,0.00809
1403636664.614215135574341,0.00321,0.00014,0.00088,0.00169,0.00037,0.00170,0.00798
1403636664.664213180541992,0.00318,0.00015,0.00084,0.00152,0.00050,0.00121,0.00741
1403636664.714213132858276,0.00336,0.00016,0.00071,0.00126,0.00133,0.00127,0.00809
1403636664.764210939407349,0.00383,0.00028,0.00075,0.00143,0.00012,0.00139,0.00780
1403636664.814208030700684,0.00373,0.00012,0.00084,0.00109,0.00383,0.00119,0.01079
1403636664.864207744598389,0.00330,0.00012,0.00038,0.00167,0.00000,0.00120,0.00668
1403636664.914207696914673,0.00382,0.00015,0.00021,0.00149,0.00086,0.00132,0.00785
1403636664.964207410812378,0.00367,0.00025,0.00055,0.00143,0.00021,0.00172,0.00783
1403636665.014205694198608,0.00346,0.00016,0.00054,0.00160,0.00817,0.00126,0.01518
1403636665.064204454421997,0.00389,0.00024,0.00167,0.00189,0.00059,0.00122,0.00950
1403636665.114206790924072,0.00356,0.00019,0.00056,0.00192,0.00370,0.00118,0.01112
1403636665.164210081100464,0.00384,0.00019,0.00105,0.00217,0.00000,0.00128,0.00853
1403636665.214213848114014,0.00426,0.00029,0.00128,0.00237,0.00009,0.00129,0.00958
1403636665.264221429824829,0.00362,0.00015,0.00052,0.00192,0.00090,0.00124,0.00835
1403636665.314225435256958,0.00373,0.00017,0.00046,0.00186,0.00001,0.00125,0.00749
1403636665.364228963851929,0.00352,0.00016,0.00053,0.00193,0.00011,0.00141,0.00766
1403636665.414231061935425,0.00408,0.00016,0.00085,0.00191,0.00303,0.00125,0.01129
1403636665.464230060577393,0.00339,0.00016,0.00068,0.00215,0.00049,0.00139,0.00826
1403636665.514229774475098,0.00301,0.00015,0.00045,0.00217,0.00042,0.00136,0.00757
1403636665.564224720001221,0.00290,0.00013,0.00009,0.00197,0.00047,0.00122,0.00678
1403636665.614222764968872,0.00428,0.00017,0.00021,0.00204,0.00201,0.00126,0.00998
1403636665.664220094680786,0.00374,0.00012,0.00083,0.00226,0.00062,0.00121,0.00877
1403636665.714224338531494,0.00315,0.00013,0.00044,0.00224,0.00066,0.00125,0.00786
1403636665.764223575592041,0.00314,0.00014,0.00225,0.00191,0.00090,0.00126,0.00960
1403636665.814225196838379,0.00398,0.00016,0.00048,0.00197,0.00001,0.00142,0.00801
1403636665.864229202270508,0.00356,0.00012,0.00018,0.00149,0.00199,0.00124,0.00858
1403636665.914224863052368,0.00292,0.00013,0.00025,0.00151,0.00000,0.00124,0.00605
1403636665.964216232299805,0.00374,0.00014,0.00086,0.00109,0.00256,0.00118,0.00958
1403636666.014209508895874,0.00345,0.00012,0.00020,0.00173,0.00108,0.00151,0.00809
1403636666.064209699630737,0.00262,0.00012,0.00025,0.00184,0.00015,0.00136,0.00636
1403636666.114210128784180,0.00398,0.00012,0.00067,0.00174,0.00066,0.00126,0.00844
1403636666.164212465286255,0.00266,0.00013,0.00058,0.00177,0.00636,0.00125,0.01275
1403636666.214210510253906,0.00427,0.00015,0.00069,0.00258,0.00080,0.00143,0.00992
1403636666.264210224151611,0.00352,0.00015,0.00093,0.00219,0.00507,0.00125,0.01311
1403636666.314211368560791,0.00262,0.00018,0.00063,0.00303,0.00121,0.00134,0.00900
1403636666.364212512969971,0.00334,0.00019,0.00072,0.00297,0.00020,0.00139,0.00882
1403636666.414209127426147,0.00317,0.00017,0.00076,0.00271,0.00241,0.00129,0.01052
1403636666.464208364486694,0.00361,0.00014,0.00053,0.00293,0.00130,0.00116,0.00968
1403636666.514210939407349,0.00327,0.00014,0.00128,0.00301,0.00155,0.00121,0.01046
1403636666.564212083816528,0.00327,0.00016,0.00335,0.00327,0.00002,0.00132,0.01138
1403636666.614207506179810,0.00433,0.00020,0.00048,0.00268,0.00001,0.00131,0.00901
1403636666.664202213287354,0.00395,0.00020,0.00059,0.00265,0.00326,0.00142,0.01207
1403636666.714200735092163,0.00405,0.00015,0.00040,0.00316,0.00011,0.00139,0.00926
1403636666.764204263687134,0.00268,0.00016,0.00120,0.00302,0.00304,0.00136,0.01147
1403636666.814204454421997,0.00279,0.00023,0.00027,0.00352,0.00000,0.00163,0.00844
1403636666.864201068878174,0.00259,0.00019,0.00052,0.00353,0.00000,0.00146,0.00829
1403636666.914198637008667,0.00385,0.00020,0.00312,0.00305,0.00000,0.00132,0.01154
1403636666.964191436767578,0.00267,0.00018,0.00141,0.00333,0.00106,0.00138,0.01004
1403636667.014176130294800,0.00330,0.00015,0.00306,0.00293,0.00119,0.00158,0.01221
1403636667.064159870147705,0.00364,0.00029,0.00129,0.00315,0.00012,0.00151,0.01002
1403636667.114126205444336,0.00285,0.00014,0.00528,0.00296,0.00108,0.00128,0.01359
1403636667.164104461669922,0.00428,0.00018,0.00426,0.00287,0.00104,0.00135,0.01399
1403636667.214102745056152,0.00272,0.00019,0.00020,0.00322,0.00056,0.00139,0.00827
1403636667.264098882675171,0.00255,0.00018,0.00344,0.00310,0.00004,0.00139,0.01070
1403636667.314100742340088,0.00367,0.00015,0.00064,0.00262,0.00099,0.00131,0.00938
1403636667.364105939865112,0.00270,0.00017,0.00086,0.00288,0.00001,0.00201,0.00864
1403636667.414116144180298,0.00252,0.00018,0.00016,0.00247,0.00015,0.00137,0.00684
1403636667.464120388031006,0.00265,0.00018,0.00060,0.00262,0.00102,0.00142,0.00849
1403636667.514123678207397,0.00242,0.00015,0.00078,0.00261,0.00162,0.00130,0.00888
1403636667.564128875732422,0.00247,0.00015,0.00009,0.00310,0.00273,0.00208,0.01061
1403636667.614127159118652,0.00355,0.00023,0.00338,0.00343,0.00109,0.00149,0.01316
1403636667.664126634597778,0.00255,0.00021,0.00068,0.00343,0.00003,0.00133,0.00822
1403636667.714118719100952,0.00260,0.00018,0.00450,0.00313,0.00159,0.00151,0.01352
1403636667.764107465744019,0.00254,0.00017,0.00387,0.00328,0.00105,0.00134,0.01224
1403636667.814103841781616,0.00276,0.00020,0.00063,0.00336,0.00057,0.00145,0.00898
1403636667.864089012145996,0.00251,0.00016,0.00489,0.00314,0.00020,0.00144,0.01235
1403636667.914087295532227,0.00363,0.00017,0.00011,0.00323,0.00002,0.00162,0.00879
1403636667.964087009429932,0.00272,0.00015,0.00003,0.00321,0.00000,0.00136,0.00747
1403636668.014087200164795,0.00227,0.00014,0.00020,0.00338,0.00000,0.00142,0.00741
1403636668.064088582992554,0.00231,0.00014,0.00035,0.00301,0.00052,0.00133,0.00766
1403636668.114090204238892,0.00286,0.00017,0.00002,0.00339,0.00053,0.00139,0.00835
1403636668.164094448089600,0.00272,0.00017,0.00059,0.00325,0.00168,0.00134,0.00975
1403636668.214097261428833,0.00228,0.00015,0.00212,0.00334,0.00214,0.00134,0.01137
1403636668.264098167419434,0.00250,0.00019,0.00055,0.00387,0.00007,0.00148,0.00866
1403636668.314100742340088,0.00233,0.00016,0.00397,0.00345,0.00056,0.00139,0.01186
1403636668.364095926284790,0.00297,0.00019,0.00350,0.00356,0.00005,0.00148,0.01175
1403636668.414095163345337,0.00273,0.00019,0.00006,0.00354,0.00056,0.00135,0.00843
1403636668.464093923568726,0.00237,0.00016,0.00529,0.00351,0.00103,0.00136,0.01373
1403636668.514095306396484,0.00283,0.00023,0.00102,0.00366,0.00055,0.00134,0.00962
1403636668.564095735549927,0.00298,0.00017,0.00067,0.00344,0.00000,0.00140,0.00867
1403636668.614095449447632,0.00290,0.00017,0.00011,0.00295,0.00001,0.00136,0.00750
1403636668.664095401763916,0.00243,0.00017,0.00010,0.00300,0.00003,0.00136,0.00709
1403636668.714095592498779,0.00226,0.00013,0.00029,0.00276,0.00001,0.00136,0.00681
1403636668.764095306396484,0.00382,0.00015,0.00005,0.00262,0.00034,0.00144,0.00842
1403636668.814096450805664,0.00308,0.00014,0.00021,0.00243,0.00056,0.00136,0.00779
1403636668.864095687866211,0.00235,0.00014,0.00041,0.00241,0.00092,0.00130,0.00754
1403636668.914093017578125,0.00264,0.00031,0.00331,0.00240,0.00110,0.00139,0.01116
1403636668.964088439941406,0.00369,0.00019,0.00401,0.00247,0.00343,0.00136,0.01515
1403636669.014081954956055,0.00241,0.00017,0.00027,0.00321,0.00000,0.00130,0.00735
1403636669.064075708389282,0.00298,0.00015,0.00415,0.00286,0.00047,0.00136,0.01196
1403636669.114076614379883,0.00247,0.00016,0.00003,0.00290,0.00054,0.00128,0.00738
1403636669.164078235626221,0.00367,0.00025,0.00011,0.00300,0.00203,0.00134,0.01040
1403636669.214080333709717,0.00257,0.00016,0.00011,0.00314,0.00000,0.00135,0.00734
1403636669.264081478118896,0.00362,0.00015,0.00052,0.00292,0.00003,0.00158,0.00883
1403636669.314080238342285,0.00295,0.00013,0.00014,0.00304,0.00057,0.00151,0.00834
1403636669.364078760147095,0.00247,0.00013,0.00111,0.00279,0.00071,0.00134,0.00856
1403636669.414078474044800,0.00281,0.00017,0.00033,0.00289,0.00118,0.00139,0.00877
1403636669.464081525802612,0.00255,0.00018,0.00106,0.00295,0.00368,0.00144,0.01186
1403636669.514079332351685,0.00335,0.00016,0.00321,0.00317,0.00108,0.00142,0.01238
1403636669.564080715179443,0.00268,0.00020,0.01100,0.00315,0.00055,0.00134,0.01892
1403636669.614079952239990,0.00253,0.00016,0.00035,0.00311,0.00213,0.00124,0.00952
1403636669.664076805114746,0.00264,0.00019,0.00433,0.00336,0.00018,0.00134,0.01205
1403636669.714076280593872,0.00255,0.00017,0.00261,0.00320,0.00252,0.00137,0.01243
1403636669.764079332351685,0.00244,0.00018,0.00081,0.00344,0.00005,0.00135,0.00827
1403636669.814081430435181,0.00335,0.00017,0.00081,0.00316,0.00001,0.00146,0.00897
1403636669.864083290100098,0.00377,0.00017,0.00042,0.00312,0.00129,0.00137,0.01015
1403636669.914086818695068,0.00297,0.00016,0.00070,0.00267,0.00002,0.00136,0.00788
1403636669.964088439941406,0.00326,0.00017,0.00026,0.00254,0.00069,0.00139,0.00832
1403636670.014091491699219,0.00314,0.00027,0.00071,0.00219,0.00104,0.00153,0.00888
1403636670.064087152481079,0.00260,0.00014,0.00053,0.00228,0.00765,0.00142,0.01462
1403636670.114084243774414,0.00266,0.00015,0.00209,0.00304,0.00196,0.00134,0.01125
1403636670.164069890975952,0.00229,0.00014,0.00365,0.00378,0.00112,0.00143,0.01243
1403636670.214061260223389,0.00242,0.00014,0.00156,0.00377,0.00000,0.00132,0.00922
1403636670.264047384262085,0.00338,0.00044,0.00498,0.00376,0.00000,0.00147,0.01403
